id;rulebook_id;page;name;name_pt;effect_1;effect_2
61;65;41;Aligned Attack;;;
81;65;41;Antipsionic Magic;;;
152;65;41;Autonomous;;;
244;65;41;Body Fuel;;;
256;65;43;Boost Construct;;;
285;65;43;Burrowing Power;;;
313;65;44;Chain Power;;;
324;65;44;Chaotic Mind;;;
362;65;44;Cloak Dance;;;
364;65;44;Closed Mind;;;
400;65;44;Combat Manifestation;;;
448;65;44;Craft Cognizance Crystal;;;
456;65;44;Craft Dorje;;;
466;65;44;Craft Psicrown;;;
468;65;44;Craft Psionic Arms and Armor;;;
469;65;45;Craft Psionic Construct;;;
479;65;45;Craft Universal Item;;;
529;65;45;Deadly Precision;;;
546;65;45;Deep Impact;;;
577;65;45;Delay Power;;;
846;65;46;Empower Power;;;
895;65;46;Enlarge Power;;;
918;65;34;Epic Expanded Knowledge;;;
926;65;34;Epic Psionic Focus;;;
988;65;46;Expanded Knowledge;;;
1002;65;46;Extend Power;;;
1106;65;46;Fell Shot;;;
1168;65;46;Focused Sunder;;;
1176;65;46;Force of Will;;;
1212;65;46;Ghost Attack;;;
1280;65;47;Greater Manyshot;;;
1287;65;47;Greater Power Penetration;;;
1288;65;47;Greater Power Specialization;;;
1291;65;47;Greater Psionic Endowment;;;
1292;65;47;Greater Psionic Fist;;;
1294;65;47;Greater Psionic Shot;;;
1295;65;47;Greater Psionic Weapon;;;
1387;65;67;Hidden Talent;;;
1410;65;47;Hostile Mind;;;
1439;65;47;Imprint Stone;;;
1518;65;34;Improved Manifestation;;;
1522;65;34;Improved Metapsionics;;;
1546;65;47;Improved Psicrystal;;;
1654;65;48;Inquisitor;;;
1911;65;48;Maximize Power;;;
1924;65;48;Mental Leap;;;
1925;65;48;Mental Resistance;;;
1935;65;48;Metamorphic Transfer;;;
1955;65;48;Mind over Body;;;
2028;65;48;Narrow Mind;;;
2095;65;48;Open Minded;;;
2097;65;48;Opportunity Power;;;
2106;65;49;Overchannel;;;
2212;65;34;Power Knowledge;;;
2216;65;49;Power Penetration;;;
2217;65;49;Power Specialization;;;
2266;65;49;Psicrystal Affinity;;;
2267;65;49;Psicrystal Containment;;;
2268;65;34;Psicrystal Power;;;
2270;65;49;Psionic Affinity;;;
2272;65;49;Psionic Body;;;
2274;65;50;Psionic Charge;;;
2276;65;50;Psionic Dodge;;;
2277;65;50;Psionic Endowment;;;
2279;65;50;Psionic Fist;;;
2281;65;50;Psionic Hole;;;
2284;65;50;Psionic Meditation;;;
2287;65;50;Psionic Shot;;;
2288;65;50;Psionic Talent;;;
2290;65;50;Psionic Weapon;;;
2328;65;50;Quicken power;;;
2368;65;50;Rapid metabolism;;;
2409;65;51;Reckless Offense;;;
2451;65;51;Return Shot;;;
2535;65;51;Scribe Tattoo;;;
2621;65;51;Sidestep Charge;;;
2691;65;51;Speed of Thought;;;
2740;65;51;Split Psionic Ray;;;
2759;65;51;Stand Still;;;
2885;65;51;Talented;;;
2988;65;51;Twin Power;;;
3006;65;52;Unavoidable Strike;;;
3012;65;52;Unconditional Power;;;
3035;65;52;Up the Walls;;;
3135;65;52;Widen Power;;;
3142;65;52;Wild Talent;;;
3171;65;52;Wounding attack;;;
20;66;83;Abyss-Bound Soul;;;
233;66;83;Blood War Conscript ;;;
326;66;84;Chaotic Spell Recall ;;;
352;66;84;Claws of the Beast ;;;
363;66;85;Cloak of the Obyrith ;;;
3751;66;85;Dark Speech;;;
582;66;85;Demon Mastery;;;
583;66;85;Demonic Conduit ;;;
584;66;85;Demonic Skin ;;;
585;66;85;Demonic Sneak Attack ;;;
963;66;85;Evil Brand;;;
1054;66;86;Extract Demonic Essence;;;
3619;66;86;Eyes of the Abyss;;;
1363;66;86;Heart of the Nabassu;;;
1711;66;86;Keeper of Forbidden Lore ;;;
2100;66;86;Ordered Chaos;;;
2103;66;87;Otherworldly Countenance ;;;
2187;66;87;Poison Healer;;;
2194;66;87;Poison Talons ;;;
2237;66;87;Precognitive Visions ;;;
2243;66;87;Primordial Scion ;;;
2909;66;87;Thrall to Demon;;;
3060;66;87;Vestigial Wings ;;;
265;67;81;Brand of the Nine Hells;;;
598;67;81;Devil's Aura;;;
599;67;81;Devil's Favor;;;
600;67;82;Devil's Flesh;;;
601;67;83;Devil's Sight;;;
602;67;83;Devil's Stamina;;;
603;67;83;Devil's Tongue;;;
611;67;83;Dilate Aura;;;
639;67;83;Disrupting Spell;;;
650;67;83;Divine Censure;;;
655;67;83;Divine Defiance;;;
659;67;83;Divine Justice;;;
1847;67;84;Mark of Avernus;;;
1848;67;84;Mark of Cania;;;
1851;67;84;Mark of Dis;;;
1854;67;84;Mark of Maladomini;;;
1855;67;84;Mark of Malbolge;;;
1856;67;84;Mark of Minauros;;;
1857;67;84;Mark of Nessus;;;
1858;67;85;Mark of Phlegethos;;;
1862;67;85;Mark of Stygia;;;
2139;67;85;Persistent Refusal;;;
2168;67;85;Pious Defiance;;;
2372;67;85;Rapid Regeneration;;;
2847;67;85;Supernatural Instincts;;;
3020;67;85;Undo Resistance;;;
3050;67;85;Vengeful Surge;;;
64;68;45;Altitude Adaptation;;;
109;68;46;Arctic Priest;;;
201;68;47;Beckon the Frozen;;;
343;68;47;Chosen of Iborighu;;;
377;68;47;Cold Endurance;;;
379;68;47;Cold Focus;;;
381;68;47;Cold Spell Specialization;;;
475;68;47;Craft Skull Talisman;;;
1068;68;48;Faith in the Frost;;;
1196;68;48;Frostfell Prodigy;;;
1197;68;48;Frozen Berserker;;;
1198;68;48;Frozen Magic;;;
1199;68;48;Frozen Wild Shape;;;
1274;68;48;Greater Cold Focus;;;
1421;68;48;Ice Harmonics;;;
1423;68;48;Icy Calling;;;
1453;68;48;Improved Cold Endurance;;;
1504;68;49;Improved Frosty Touch;;;
1852;68;49;Mark of Hleid;;;
1987;68;49;Mountaineer;;;
2161;68;49;Piercing Cold;;;
2240;68;49;Primeval Wild Shape;;;
2241;68;49;Primitive Caster;;;
2539;68;49;Sea Legs;;;
2651;68;50;Smite Fiery Foe;;;
2670;68;50;Snowcasting;;;
2671;68;50;Snowflake Wardance;;;
2672;68;50;Snowrunner;;;
2784;68;50;Storm Magic;;;
2831;68;50;Sugliin Mastery;;;
3157;68;50;Winter's Champion;;;
3160;68;50;Winter's Mount;;;
173;69;96;Ballista Proficiency;;;
230;69;96;Block Arrow;;;
428;69;96;Coordinated Shot;;;
443;69;97;Courageous Rally;;;
986;69;97;Expanded Aura of Courage;;;
992;69;97;Expert Siege Engineer;;;
1020;69;97;Extra Followers;;;
1328;69;97;Guerilla Scout;;;
1329;69;97;Guerilla Warrior;;;
1452;69;98;Improved Cohort;;;
1665;69;98;Inspirational Leadership;;;
1993;69;98;Mounted Mobility;;;
2033;69;98;Natural Leader;;;
3698;69;;Plunging Shot;;;
2229;69;99;Practiced Cohort;;;
2398;69;99;Ready Shot;;;
2595;69;99;Shield Wall;;;
3061;69;99;Veteran Knowledge;;;
107;70;119;Archivist of Nature;;;
174;70;119;Bane Magic;;;
231;70;120;Blood Calls to Blood;;;
433;70;120;Corrupt Arcana;;;
437;70;120;Corrupt Spell Focus;;;
540;70;120;Debilitating Spell;;;
541;70;120;Debilitating Strike;;;
567;70;121;Deformity (Skin);;;
568;70;121;Deformity (Tall);;;
569;70;121;Deformity (Teeth);;;
570;70;121;Deformity (Tongue);;;
630;70;121;Disease Immunity;;;
694;70;122;Draconic Archivist;;;
759;70;122;Dreamtelling;;;
820;70;122;Eldritch Corruption;;;
1173;70;122;Font of Life;;;
1174;70;123;Forbidden Lore;;;
1275;70;123;Greater Corrupt Spell Focus;;;
1347;70;123;Haunting Melody;;;
1536;70;123;Improved Oneiromancy;;;
1803;70;123;Lunatic Insight;;;
1813;70;123;Mad Faith;;;
1888;70;123;Master of Knowledge;;;
2084;70;123;Oneiromancy;;;
2305;70;124;Pure Soul;;;
2731;70;124;Spirit Sense;;;
2852;70;124;Surge of Malevolence;;;
2880;70;124;Tainted Fury;;;
2943;70;124;Touch of Taint;;;
3026;70;124;Unnatural Will;;;
3146;70;125;Willing Deformity;;;
172;71;24;Baleful Moan;;;
246;71;25;Bolster Resistance;;;
422;71;25;Contagious Paralysis;;;
432;71;25;Corpsecrafter;;;
439;71;25;Corrupted Wild Shape;;;
516;71;25;Daunting Presence;;;
525;71;25;Deadly Chill;;;
537;71;26;Death Master;;;
591;71;26;Destruction Retribution;;;
647;71;26;Divine Accuracy;;;
857;71;26;Empower Turning;;;
859;71;26;Empowered Ability Damage;;;
864;71;26;Endure Sunlight;;;
866;71;26;Enduring Life;;;
869;71;26;Energize Spell;;;
883;71;26;Enervate Spell;;;
966;71;26;Eviscerator;;;
1101;71;26;Fell Animate;;;
1103;71;27;Fell Drain;;;
1104;71;27;Fell Frighten;;;
1107;71;27;Fell Weaken;;;
1213;71;27;Ghost Scarred;;;
1214;71;27;Ghostly Grasp;;;
1248;71;27;Graft Flesh;;;
1341;71;27;Hardened Flesh;;;
1376;71;27;Heighten Turning;;;
1478;71;27;Improved Energy Drain;;;
1543;71;27;Improved paralysis;;;
1582;71;27;Improved Toughness;;;
1588;71;27;Improved Turn Resistance;;;
1736;71;28;Lasting Life;;;
3372;71;;Lawful Discipline;;;
3409;71;28;Life Drain;;;
1763;71;28;Lifebond;;;
1764;71;28;Lifesense;;;
1984;71;28;Mother Cyst;;;
2041;71;28;Necromantic Might;;;
2042;71;28;Necromantic Presence;;;
2044;71;29;Necropotent;;;
2045;71;29;Necrotic Reserve;;;
2058;71;29;Nimble Bones;;;
2205;71;29;Positive Energy Resistance;;;
2247;71;29;Profane Lifeleech;;;
2249;71;29;Profane Vigor;;;
2325;71;29;Quicken Manifestation;;;
2342;71;29;Quicken Turning;;;
2431;71;29;Requiem;;;
2491;71;30;Sacred Vengeance;;;
2492;71;30;Sacred Vitality;;;
2692;71;30;Spell Drain;;;
2751;71;30;Spurn Death's Touch;;;
2772;71;30;Stitched Flesh Familiar;;;
2927;71;30;Tomb-Born Fortitude;;;
2928;71;30;Tomb-Born Resilience;;;
2929;71;31;Tomb-Born Vitality;;;
2930;71;31;Tomb-Tainted Soul;;;
3014;71;31;Undead Leadership;;;
3029;71;31;Unquenchable Flame of Life;;;
3410;71;;Vampire Hunter;;;
3752;72;178;Aberration Banemagic;;;
8;72;178;Aberration Blood;;;
9;72;178;Aberration Wild Shape;;;
52;72;44;Agile Tyrant;;;
86;72;178;Aquatic Spellcasting;;;
6;72;178;Bane Magic;;;
178;72;44;Bane of the Unclean;;;
204;72;179;Bestial Hide;;;
446;72;22;Craft Aboleth Glyph;;;
470;72;69;Craft Psionic Seal;;;
512;72;179;Darkstalker;;;
536;72;22;Death Frenzy;;;
550;72;179;Deepspawn;;;
637;72;44;Disintegration Finesse;;;
638;72;45;Disjunction Ray;;;
780;72;180;Durable Form;;;
892;72;22;Enlarge Mucus Cloud;;;
1161;72;45;Focused Antimagic;;;
1249;72;216;Graft Flesh;;;
1320;72;114;Grell Alchemy;;;
1617;72;180;Inhuman Reach;;;
1618;72;180;Inhuman Vision;;;
1919;72;22;Memory Eater;;;
1938;72;45;Metaray;;;
1960;72;126;Mindsight;;;
2023;72;181;Music of the Outer Spheres;;;
2079;72;181;Ocular Spell;;;
2120;72;181;Parrying Shield;;;
2220;72;23;Powerful Bite;;;
2320;72;181;Quick Recovery;;;
2345;72;23;Quickslime;;;
2388;72;23;Reach Bite;;;
2519;72;181;Scavenging Gullet;;;
2640;72;45;Skilled Telekinetic;;;
2737;72;94;Spit Poison;;;
2760;72;181;Starspawn;;;
2903;72;23;Thicken Mucus;;;
2906;72;182;Thrall Bred;;;
2950;72;23;Toxic Mucus;;;
3092;72;182;Warped Mind;;;
3098;72;182;Waterspawn;;;
3141;72;182;Wild Talent;;;
2504;73;222;Sanctify Relic;;;
2975;73;222;True Believer;;;
166;74;34;Azure Enmity;;;
167;74;34;Azure Talent;;;
168;74;34;Azure Touch;;;
169;74;35;Azure Toughness;;;
170;74;35;Azure Turning;;;
171;74;35;Azure Wild Shape;;;
251;74;35;Bonus Essentia;;;
252;74;213;Bonus Soulmeld;;;
310;74;35;Cerulean Fortitude;;;
311;74;35;Cerulean Reflexes;;;
312;74;35;Cerulean Will;;;
372;74;37;Cobalt Expertise;;;
373;74;37;Cobalt Power;;;
375;74;37;Cobalt Rage;;;
370;74;35;Cobolt Charge;;;
371;74;35;Cobolt Critical;;;
374;74;37;Cobolt Precision;;;
667;74;37;Divine Soultouch;;;
689;74;38;Double Chakra;;;
913;74;213;Epic Essentia 1;;;
914;74;213;Epic Essentia 2;;;
915;74;213;Epic Essentia 3;;;
916;74;213;Epic Essentia 4;;;
917;74;213;Epic Essentia 5;;;
989;74;38;Expanded Soulmeld Capacity;;;
1014;74;213;Extra Chakra Bind;;;
1357;74;38;Healing Soul;;;
1361;74;38;Heart of Incarnum;;;
1480;74;38;Improved Essentia Capacity;;;
1602;74;38;Incarnum Resistance;;;
1603;74;38;Incarnum Spellshaping;;;
1604;74;38;Incarnum-Fortified Body;;;
1606;74;38;Indigo Strike;;;
1939;74;38;Midnight Augmentation;;;
1940;74;39;Midnight Dodge;;;
1941;74;39;Midnight Metamagic;;;
2040;74;39;Necrocarnum Acolyte;;;
2085;74;39;Open Greater Chakra (Throat);;;
2086;74;39;Open Greater Chakra (Waist);;;
2087;74;213;Open heart Chakra;;;
2088;74;39;Open Least Chakra (Crown);;;
2089;74;39;Open Least Chakra (Feet);;;
2090;74;39;Open Least Chakra (Hands);;;
2091;74;40;Open Lesser Chakra (Arms);;;
2092;74;40;Open Lesser Chakra (Brow);;;
2093;74;40;Open Lesser Chakra (Shoulders);;;
2096;74;213;Open Soul Chakra;;;
2292;74;40;Psycarnum Blade;;;
2293;74;40;Psycarnum Crystal;;;
2294;74;40;Psycarnum Infusion;;;
2366;74;213;Rapid Meldshaping;;;
2401;74;214;Rebind Chakra;;;
2514;74;40;Sapphire Fist;;;
2515;74;40;Sapphire Smite;;;
2516;74;40;Sapphire Sprint;;;
3192;74;;Shape Soulmeld;;;
2576;74;41;Share Soulmeld;;;
2680;74;41;Soulsight;;;
3753;74;41;Soultouched Spellcasting;;;
2681;74;41;Soultouched Spellshaping;;;
2739;74;41;Split Chakra;;;
3017;74;41;Undead Meldshaper;;;
192;75;25;Battlefield Inspiration;;;
505;75;25;Danger Sense;;;
514;75;25;Dash;;;
517;75;25;Daunting Presence;;;
573;75;25;Deft Opportunist;;;
643;75;25;Distracting Attack;;;
690;75;25;Double Hit;;;
873;75;25;Energy Affinity;;;
1016;75;26;Extra Domain Spell;;;
1171;75;26;Foe Specialist;;;
1238;75;26;Goad;;;
1290;75;27;Greater Powerful charge;;;
3488;75;27;Hurling Charge;;;
1553;75;27;Improved Shieldmate;;;
1819;75;27;Mage Slayer;;;
1880;75;27;Martial Throw;;;
1990;75;27;Mounted Casting;;;
2223;75;27;Powerful Charge;;;
2310;75;27;Pushback;;;
2408;75;27;Reckless Charge;;;
2542;75;28;Second Wind;;;
2600;75;28;Shieldmate;;;
2620;75;28;Sidestep;;;
2814;75;28;Sudden Empower;;;
2815;75;28;Sudden Energy Affinity;;;
2816;75;28;Sudden Enlarge;;;
2818;75;28;Sudden Extend;;;
2820;75;28;Sudden Maximize;;;
2822;75;28;Sudden Quicken;;;
2825;75;28;Sudden Silent;;;
2827;75;28;Sudden Still;;;
2829;75;28;Sudden Widen;;;
11;76;206;Ability Focus;;;
33;76;192;Adamantine Body;;;
155;76;206;Awesome Blow;;;
450;76;206;Craft Construct;;;
3485;76;206;Empower Spell-Like Ability;;;
1033;76;150;Extra Shifter Trait;;;
1151;76;206;Flyby Attack;;;
1355;76;150;Healing Factor;;;
1501;76;192;Improved Fortification;;;
1528;76;206;Improved Natural Armor;;;
1532;76;206;Improved Natural Attack;;;
1583;76;207;Improved Toughness;;;
1966;76;192;Mithral Body;;;
1968;76;192;Mithral Fluidity;;;
3486;76;207;Multiattack;;;
2224;76;207;Powerful Charge;;;
2334;76;207;Quicken Spell-Like Ability;;;
2603;76;150;Shifter Defense;;;
3487;76;150;Shifter Instincts;;;
13;77;202;Ability Focus;;;
154;77;202;Awesome Blow;;;
361;77;202;Clinging Breath;;;
449;77;202;Craft Construct;;;
1149;77;202;Flyby Attack;;;
1222;77;202;Githyanki Battlecaster;;;
1226;77;202;Githyanki Dragonrider ;;;
1534;77;203;Improved Natural Attack;;;
1584;77;203;Improved Toughness;;;
1774;77;203;Lingering Breath;;;
1998;77;203;Multiattack;;;
2221;77;203;Powerful Charge;;;
2331;77;203;Quicken Spell-Like Ability;;;
14;78;204;Ability Focus;;;
157;78;204;Awesome Blow;;;
188;78;84;Battle Mage Tactics;;;
279;78;134;Brutal Throw;;;
851;78;204;Empower Spell-Like Ability;;;
1154;78;204;Flyby Attack;;;
1415;78;204;Hover;;;
1535;78;204;Improved Natural Attack;;;
1585;78;205;Improved Toughness;;;
1730;78;97;Kuo-Toan Monasticism;;;
1820;78;85;Mage Slayer;;;
1959;78;97;Mind-Shattering Strike;;;
1999;78;205;Multiattack;;;
2225;78;205;Powerful Charge;;;
2337;78;205;Quicken Spell-Like Ability;;;
2546;78;110;Sense Quintessence;;;
2662;78;205;Snatch;;;
3153;78;205;Wingover;;;
23;79;37;Acheron Flurry;;;
54;79;37;Air Heritage;;;
67;79;38;Anarchic Heritage;;;
162;79;38;Axiomatic Heritage;;;
300;79;38;Celestial Heritage;;;
307;79;38;Celestial Summoning Specialist;;;
794;79;38;Earth Heritage;;;
834;79;39;Elemental Spellcasting [Air];;;
835;79;39;Elemental Spellcasting [Earth];;;
836;79;39;Elemental Spellcasting [Fire];;;
837;79;39;Elemental Spellcasting [Water];;;
1116;79;39;Fiendish Heritage;;;
1122;79;39;Fiendish Summoning Specialist;;;
1131;79;39;Fire Heritage;;;
1472;79;40;Improved Elemental Heritage [Air];;;
1473;79;40;Improved Elemental Heritage [Earth];;;
1474;79;40;Improved Elemental Heritage [Fire];;;
1475;79;40;Improved Elemental Heritage [Water];;;
1537;79;40;Improved Outer plane Heritage [Anarchic];;;
1538;79;40;Improved Outer plane Heritage [Axiomatic];;;
1539;79;40;Improved Outer plane Heritage [Celestial];;;
1540;79;40;Improved Outer plane Heritage [Fiendish];;;
3418;79;40;Natural Heavyweight;;;
2050;79;40;Neraph Charge;;;
2051;79;40;Neraph Throw;;;
2072;79;40;Nonverbal Spell;;;
2146;79;41;Personal Touchstone;;;
2172;79;41;Planar Familiar;;;
2173;79;41;Planar Touchstone;;;
2559;79;42;Shadow Heritage;;;
2756;79;42;Stalwart Planar Ally;;;
3096;79;42;Water Heritage;;;
27;80;71;Acrobatic Strike;;;
31;80;71;Active Shield Defense;;;
35;80;71;Adaptable Flanker;;;
51;80;74;Agile Shield Fighter;;;
88;80;74;Arcane Accompaniment;;;
89;80;74;Arcane Consumption;;;
93;80;74;Arcane Flourish;;;
104;80;74;Arcane Thesis;;;
105;80;75;Arcane Toughness;;;
120;80;75;Armor Specialization;;;
185;80;75;Battle Dancer;;;
229;80;91;Blistering Spell;;;
239;80;92;Blood-Spiked Charger;;;
247;80;75;Bonded Familiar;;;
262;80;75;Bounding Assault;;;
277;80;76;Brutal Strike;;;
302;80;90;Celestial Sorcerer Aura;;;
303;80;90;Celestial Sorcerer Heritage;;;
304;80;90;Celestial Sorcerer Lance;;;
305;80;90;Celestial Sorcerer Lore;;;
306;80;91;Celestial Sorcerer Wings;;;
384;80;76;Combat Acrobat;;;
388;80;86;Combat Awareness;;;
392;80;93;Combat Cloak Expert;;;
393;80;87;Combat Defense;;;
395;80;76;Combat Familiar;;;
396;80;87;Combat Focus;;;
401;80;93;Combat Panache;;;
404;80;87;Combat Stability;;;
405;80;87;Combat Strike;;;
406;80;77;Combat Tactician;;;
408;80;88;Combat Vigor;;;
409;80;77;Cometary Collision;;;
411;80;77;Companion Spellbond;;;
488;80;77;Crossbow Sniper;;;
490;80;78;Crushing Strike;;;
496;80;78;Cunning Evasion;;;
502;80;78;Dampen Spell;;;
524;80;78;Deadeye Shot;;;
557;80;78;Defensive Sweep;;;
649;80;88;Divine Armor;;;
657;80;88;Divine Fortune;;;
658;80;88;Divine Justice;;;
677;80;88;Divine Ward;;;
761;80;78;Driving Attack;;;
799;80;91;Earthbound Spell;;;
813;80;94;Einhander;;;
842;80;78;Elven Spell Lore;;;
1067;80;79;Fade into Violence;;;
1124;80;79;Fiery Fist;;;
1125;80;79;Fiery Ki Defense;;;
1135;80;91;Flash Frost Spell;;;
1136;80;79;Flay;;;
1321;80;79;Grenadier;;;
1393;80;79;Hindering Opportunist;;;
1437;80;92;Imbued Summoning;;;
1608;80;80;Indomitable Soul;;;
1612;80;91;Infernal Sorcerer Eyes;;;
1613;80;91;Infernal Sorcerer Heritage;;;
1614;80;91;Infernal Sorcerer Howl;;;
1615;80;91;Infernal Sorcerer Resistance;;;
1676;80;79;Intimidating Strike;;;
1710;80;80;Keen-Eared Scout;;;
1712;80;80;Ki Blast;;;
1742;80;80;Leap of the Heavens;;;
1804;80;80;Lunging Strike;;;
1808;80;80;Lurking Familiar;;;
1812;80;94;Mad Alchemist;;;
1814;80;80;Mad Foam Rager;;;
1887;80;80;Master Manipulator;;;
1916;80;81;Melee Evasion;;;
1917;80;81;Melee Weapon Mastery;;;
2110;80;81;Overwhelming Assault;;;
2127;80;81;Penetrating Shot;;;
2245;80;89;Profane Aura;;;
2360;80;82;Ranged Weapon Mastery;;;
2362;80;82;Rapid Blitz;;;
2459;80;86;Ritual Blessing;;;
2460;80;86;Ritual Blood Bonds;;;
2465;80;82;Robilar's Gambit;;;
2480;80;89;Sacred Healing;;;
2481;80;89;Sacred Purification;;;
2482;80;89;Sacred Radiance;;;
2564;80;94;Shadow Striker;;;
2593;80;82;Shield Sling;;;
2594;80;82;Shield Specialization;;;
2596;80;82;Shield Ward;;;
2616;80;82;Short Haft;;;
2644;80;82;Slashing Flurry;;;
2653;80;92;Smiting Spell;;;
2687;80;83;Spectral Skirmisher;;;
2722;80;83;Spell-Linked Familiar;;;
2755;80;83;Stalwart Defense;;;
2761;80;83;Steadfast Determination;;;
2895;80;83;Telling Blow;;;
2973;80;83;Trophy Collector;;;
2981;80;84;Tumbling Feint;;;
2999;80;84;Two-Weapon Pounce;;;
3001;80;84;Two-Weapon Rend;;;
3047;80;85;Vatic Gaze;;;
3058;80;85;Versatile Unarmed Strike;;;
3062;80;85;Vexing Flanker;;;
3087;80;85;Wanderer's Diplomacy;;;
3097;80;85;Water Splitting Stone;;;
3125;80;85;Weapon Supremacy;;;
16;81;150;Able Learner;;;
94;81;154;Arcane Insight;;;
275;81;150;Bright Sigil;;;
320;81;150;Channeled Rage;;;
348;81;150;City Slicker;;;
412;81;150;Complementary Insight;;;
3676;81;156;Crowd Tactics;;;
646;81;156;Diverse Background;;;
750;81;154;Dread Tyranny;;;
891;81;152;Enhanced Power Sigils;;;
953;81;155;Eternal Strength;;;
1077;81;155;Far Horizons;;;
1097;81;152;Fearless Destiny;;;
1382;81;152;Heroic Destiny;;;
1416;81;152;Human Heritage;;;
1554;81;152;Improved Sigil (Aesh);;;
1555;81;152;Improved Sigil (Hoon);;;
1556;81;153;Improved Sigil (Krau);;;
1557;81;153;Improved Sigil (Naen);;;
1558;81;153;Improved Sigil (Uur);;;
1559;81;153;Improved Sigil (Vaul);;;
1658;81;153;Inside Connection;;;
1738;81;155;Law Inviolate;;;
1920;81;155;Menacing Demeanor;;;
2261;81;153;Protected Destiny;;;
2349;81;155;Radiant Fire;;;
2447;81;153;Resourceful Buyer;;;
3677;81;156;Roofwalker;;;
3678;81;153;Smatterings;;;
2673;81;153;Sociable Personality;;;
3675;81;154;Subtle Sigil;;;
3021;81;155;Undying Fate;;;
3036;81;154;Urban Stealth;;;
3039;81;154;Urban Tracking;;;
3129;81;155;Whispered Secrets;;;
69;82;136;Ancestral Knowledge;;;
145;82;136;Auspicious Marking;;;
160;82;137;Axespike;;;
186;82;137;Battle Hardened;;;
284;82;137;Burrow friend;;;
349;82;137;Clan Prestige;;;
473;82;137;Craft Rune Circle;;;
547;82;137;Deep Vision;;;
561;82;137;Deflective Armor;;;
654;82;137;Divine Damage Reduction;;;
670;82;137;Divine Spellshield;;;
784;82;138;Dwarven Armor Proficiency;;;
791;82;138;Earth Adept;;;
793;82;138;Earth Fist;;;
795;82;138;Earth Master;;;
796;82;138;Earth Power;;;
797;82;138;Earth Sense;;;
798;82;138;Earth Spell;;;
802;82;139;Earth's Warding;;;
860;82;139;Enchanting Song;;;
867;82;139;Energize Armor;;;
977;82;139;Exotic Armor Proficiency (Heavy);;;
978;82;139;Exotic Armor Proficiency (Light);;;
979;82;139;Exotic Armor Proficiency (Medium);;;
983;82;139;Exotic Shield Proficiency;;;
1035;82;139;Extra Silence;;;
1146;82;139;Fling Ally;;;
1147;82;140;Fling Enemy;;;
1165;82;140;Focused Shield;;;
1235;82;140;Gnome Foe Killer;;;
1239;82;140;Goad;;;
1277;82;141;Greater Heavy Armor Optimization;;;
1366;82;141;Heavy Armor Optimization;;;
1367;82;141;Heavy Lithoderms;;;
1549;82;141;Improved Rock Hurling;;;
1597;82;141;Improved Weapon Familiarity;;;
1667;82;141;Inspire Spellpower;;;
1679;82;141;Invest Armor;;;
1724;82;142;Knockback;;;
1872;82;142;Markings of the Blessed;;;
1873;82;142;Markings of the Hunter;;;
1874;82;142;Markings of the Magi;;;
1875;82;142;Markings of the Maker;;;
1876;82;142;Markings of the Warrior;;;
1932;82;142;Metamagic Song;;;
1964;82;142;Misleading Song;;;
1981;82;142;Moradin's Smile;;;
1986;82;142;Mountain Warrior;;;
2037;82;143;Natural Trickster;;;
2160;82;143;Pierce the Darkness;;;
2164;82;143;Piercing Sight;;;
2226;82;143;Powerful Wild shape;;;
2352;82;143;Rampaging Bull Rush;;;
2412;82;143;Reckless Rage;;;
2467;82;143;Rock Hurling;;;
2471;82;143;Roots of the Mountain;;;
2597;82;144;Shielded Axe;;;
2598;82;144;Shielded Casting;;;
2599;82;144;Shielded Manifesting;;;
2624;82;144;Silencing Strike;;;
2723;82;144;Spellrazor;;;
2762;82;144;Steady Concentration;;;
2763;82;144;Steady Mountaineer;;;
3202;82;144;Stone Form;;;
2777;82;144;Stone Rage;;;
2779;82;144;Stoneback;;;
2926;82;145;Titan Fighting;;;
2972;82;145;Trivial Knowledge;;;
2982;82;145;Tunnel Fighting;;;
2984;82;145;Tunnel Riding;;;
2986;82;145;Turtle Dart;;;
21;83;98;Accelerate Metamagic;;;
693;83;102;Draconic Arcane Grace;;;
697;83;102;Draconic Breath;;;
699;83;102;Draconic Claw;;;
701;83;102;Draconic Flight;;;
704;83;102;Draconic Heritage;;;
707;83;104;Draconic Legacy;;;
708;83;104;Draconic Persuasion;;;
710;83;104;Draconic Power;;;
712;83;104;Draconic Presence;;;
714;83;105;Draconic Resistance;;;
717;83;105;Draconic Skin;;;
718;83;105;Draconic Toughness;;;
720;83;98;Dragon Breath;;;
723;83;98;Dragon Tail;;;
728;83;98;Dragon Trainer;;;
730;83;100;Dragon Wings;;;
748;83;100;Dragonwrought;;;
900;83;101;Entangling Exhalation;;;
975;83;101;Exhaled Barrier;;;
976;83;102;Exhaled Immunity;;;
1018;83;102;Extra Exhalation;;;
1058;83;100;Extraordinary Trapsmith;;;
1201;83;102;Furious Inhalation;;;
1368;83;100;Heavyweight Wings;;;
1471;83;100;Improved Dragon Wings;;;
1728;83;101;Kobold Endurance;;;
1729;83;101;Kobold Foe Strike;;;
2227;83;101;Practical Metamagic;;;
2417;83;101;Reinforced Wings;;;
2708;83;105;Spell Rehearsal;;;
3057;83;101;Versatile Spellcaster;;;
3149;83;105;Wing Expert;;;
3174;83;101;Wyrmgrafter;;;
17;84;148;Able Sniper;;;
44;84;148;Aerial Reflexes;;;
