id;rulebook_id;class_id;level;name;overriden_trait_id;effect 1
678;80;103;1;knight's code;;
679;80;103;2;Mounted Combat;;
680;80;103;2;shield block +1;;
681;80;103;3;Bulwark of defense;;
682;80;103;4;Armor mastery (medium);;
683;80;103;4;test of mettle;;
684;80;103;5;Bonus feat;;
685;80;103;5;vigilant defender;;
686;80;103;6;Shield ally;;
687;80;103;7;Fighting challenge +2;;
688;80;103;8;Call to battle;;
689;80;103;9;Armor mastery (heavy);;
690;80;103;10;Bonus feat;;
691;80;103;11;Shield block +2;;
692;80;103;12;Daunting challenge;;
693;80;103;13;Fighting challenge +3;;
694;80;103;14;Improved shield ally;;
695;80;103;15;Bonus feat;;
696;80;103;16;Bond of loyalty;;
697;80;103;17;Impetuous endurance;;
698;80;103;19;Fighting challenge +4;;
699;80;103;20;Loyal beyond death;;
700;80;103;20;shield block +3;;
5038;81;705;1;Aptitude focus 1/day (+2);;
5039;81;705;2;Bonus feat;;
5040;81;705;3;Mimic class feature 1/day;;
5041;81;705;4;Ability boon +2;;
5042;81;705;5;Aptitude focus 2/day (+4);;
5043;81;705;6;Mimic class feature 2/day;;
5044;81;705;7;Ability boon +4;;
5045;81;705;7;double aptitude;;
5046;81;705;8;Rapid refocus;;
5047;81;705;9;Mimic class feature 3/day;;
5048;81;705;10;Ability boon +6;;
5049;81;705;10;aptitude focus 3/day (+4);;
5050;81;706;1;Bardic knowledge;;
5051;81;706;1;magical insight;;
5052;81;706;2;_Detect magic_;;
5053;81;706;3;Evasion;;
5054;81;706;4;Spontaneous casting (_knock_);;
5055;81;706;5;Fearless;;
5056;81;706;6;_Arcane sight_;;
5057;81;706;7;Spontaneous casting (_arcane eye_;;
5058;81;706;8;Improved evasion;;
5059;81;706;9;_Greater arcane sight_;;
5060;81;706;10;Spontaneous casting (_greater dispel magic_);;
5061;81;707;1;Demoralizing stare;;
5062;81;707;2;Resourceful search;;
5063;81;707;3;Sneak attack +1d6;;
5064;81;707;4;Ruthless cut;;
5065;81;707;5;Making an example;;
5066;81;708;1;Aura of confidence;;
5067;81;708;2;Avenging strike;;
5068;81;708;3;Desperate fury;;
5069;81;708;4;Teamwork;;
5070;81;708;5;Desperate fury (share with allies);;
5071;81;709;1;Favored enemy (elves and humans);;
5072;81;709;2;Smite enemy 1/day;;
5073;81;709;3;Sneak attack +1d6;;
5074;81;709;4;_Disguise self_;;
5075;81;709;5;Smite enemy 2/day;;
5076;81;709;6;Sneak attack +2d6;;
5077;81;709;7;Hide in plain sight;;
5078;81;709;8;Smite enemy 3/day;;
5079;81;709;9;Sneak attack +3d6;;
5080;81;709;10;Forgo heritage;;
5081;81;710;1;_Umbral balde +1_;;
5082;81;710;1;morphic blade (type);;
5083;81;710;1;shadowstrike;;
5084;81;710;2;Shadowbane;;
5085;81;710;3;Shadowsharp;;
5086;81;710;4;_Umbral blade +2_;;
5087;81;710;5;Morphic blade (material);;
5088;81;710;6;_Umbral balde +3_;;
5089;81;710;7;Shadow drain;;
5090;81;710;8;_Umbral blade +4_;;
5091;81;710;9;Morphic blade (alignment);;
5092;81;710;10;_Umbral blade +5_;;
5093;81;711;1;City ramparts 1/day;;
5094;81;711;1;urban sustenance;;
5095;81;711;2;Citybred senses +2;;
5096;81;711;3;_Meld into city_;;
5097;81;711;4;_See the city_;;
5098;81;711;5;City ramparts 2/day;;
5099;81;711;6;Citybred senses +4;;
5100;81;711;6;urban skill mastery;;
5101;81;711;7;_Hear the city_ 1/day;;
5102;81;711;8;Mob violence;;
5103;81;711;9;City ramparts 3/day;;
5106;81;711;10;_citywalk_;;
5105;81;711;10;_hear the city_ 2/day;;
5104;81;711;10;Citybred senses +6;;
5220;82;725;1;One with the hammer;;
5221;82;725;1;secrets of the forge;;
5222;82;725;2;Flesh of my flesh +1;;
5223;82;725;3;Forged in fire;;
5224;82;725;4;Flesh of my flesh +2;;
5225;82;725;5;Tempered in blood;;
5226;82;726;1;Flourish;;
5227;82;726;1;Goad;;
5228;82;726;2;Mobile fighting;;
5229;82;726;3;Bonus feat;;
5230;82;726;4;Melee sneak attack +1d6;;
5231;82;726;5;Size advantage;;
5232;82;726;6;Bonus feat;;
5233;82;726;7;Small but deadly;;
5234;82;726;8;Melee sneak attack +2d6;;
5235;82;726;9;Bonus feat;;
5236;82;726;10;Lethal riposte;;
5237;82;727;1;Adept climber;;
5238;82;727;1;farsight;;
5239;82;727;2;Strike from above;;
5240;82;727;3;Arcing shot;;
5241;82;727;4;Horizon shot;;
5242;82;727;5;Mountain skin;;
5243;82;728;1;Bardic music;;
5244;82;728;1;darkvision 60 ft.;;
5245;82;728;2;Inspire courage;;
5246;82;728;4;Inspire stamina;;
5247;82;728;6;_Song of warding_;;
5248;82;728;8;Inspire fury;;
5249;82;728;10;Song of the mountain;;
5250;82;729;1;Track;;
5251;82;729;1;trap sense +1;;
5252;82;729;2;Stone warden;;
5253;82;729;3;_Animal messenger_;;
5254;82;729;4;Trap sense +2;;
5255;82;729;4;uncanny dodge;;
5256;82;729;5;Stubborn mind;;
5257;82;729;6;_Sending_;;
5258;82;729;7;Swift tracker;;
5259;82;729;7;trap sense +3;;
5260;82;729;8;Improved uncanny dodge;;
5261;82;729;9;_Greater animal messenger_;;
5262;82;729;10;Trap sense +4;;
5263;82;730;1;Comedic performance;;
5264;82;730;1;inspire courage;;
5265;82;730;2;Infuse figment;;
5266;82;730;3;Disguise spell (somatic);;
5267;82;730;5;Enrage enemies;;
5268;82;730;7;Zigzag;;
5269;82;730;9;Disguise spell (verbal);;
5270;82;730;10;Killing joke;;
5271;82;731;1;Earth friend;;
5272;82;731;2;_Earth dream_;;
5273;82;731;3;Lesser tremorsense;;
5274;82;731;4;Earth sight;;
5275;82;731;5;Earth glide;;
5276;82;732;1;Favored enemy (giants) +2;;
5277;82;732;2;Avoid thrown weapons;;
5278;82;732;3;Improved trip;;
5279;82;732;4;Avoid reach;;
5280;82;732;5;Favored enemy (giants) +4;;
5281;82;733;1;Armored mind 1/day;;
5282;82;733;2;Damage reduction 1/;;
5283;82;733;3;Mind over body 1/day;;
5284;82;733;4;Armored mind 2/day;;
5285;82;733;5;Damage reduction 2/--;;
5286;82;733;5;mettle of will;;
5287;82;733;6;Mind over body 2/day;;
5288;82;733;7;Armored mind 3/day;;
5289;82;733;8;Damage reduction 3/--;;
5290;82;733;8;lend resolve;;
5291;82;733;9;Mind over body 3/day;;
5292;82;733;10;Armored mind 4/day;;
5293;82;733;10;barbed mind;;
5294;82;734;1;Mountain stride;;
5295;82;734;1;peregrine companion;;
5296;82;734;2;Skirmish +1d6;;
5297;82;734;3;Great stamina;;
5298;82;734;3;slow fall 20 ft.;;
5299;82;734;4;Climb 20 ft.;;
5300;82;734;4;skirmish +1d6;;
5301;82;734;5;Fast movement;;
5302;82;734;5;slow fall 30 ft.;;
5303;82;734;6;Skirmish +1d6;;
5304;82;734;7;Slow fall 40 ft.;;
5305;82;734;8;Climb 40 ft.;;
5306;82;734;8;skirmish +2d6;;
5307;82;734;9;Inexhaustible stamina;;
5308;82;734;9;slow fall 50 ft.;;
5309;82;734;10;Skirmish +2d6;;
5310;82;735;1;Rune magic;;
5311;82;735;2;Stonecraft expertise;;
5312;82;735;3;Share runes;;
5313;82;735;5;Permanent rune;;
5314;82;736;1;Cloak of shadow;;
5315;82;736;2;Silent illusion;;
5316;82;736;3;Shadow illusion;;
5317;82;736;4;Extended illusion;;
5318;82;736;5;Powerful shadow magic;;
5319;82;737;1;Stonebond;;
5320;82;737;2;Racial battle technique;;
5321;82;737;3;Stoneborn;;
5322;82;738;1;_Meld into stone_;;
5323;82;738;1;trapfinding;;
5324;82;738;2;Sneak attack +1d6;;
5325;82;738;2;stonesulk;;
5326;82;738;3;Corrupt stone;;
5327;82;738;4;Sneak attack +2d6;;
5328;82;738;5;Stonedeath strike;;
5329;82;739;1;Stony hide;;
5330;82;739;2;Wild shape +1/day;;
5331;82;739;3;Stoneslam attack;;
5332;82;739;4;Fortification;;
5333;82;739;4;wild shape +1/day;;
5334;82;739;5;Earth glide;;
5335;82;739;5;Earth Master;;
5109;83;712;1;_wandering eyes_;;
5107;83;712;1;Fast movement;;
5108;83;712;1;flurry of blows;;
5110;83;712;2;Frightful attack;;
5111;83;712;3;Keen senses;;
5112;83;712;4;Glare of the enraged dragon;;
5113;83;712;5;Blindsense;;
5114;83;713;1;Draconic words (1);;
5115;83;713;2;Bonus feat;;
5116;83;713;3;_Power word_ spells;;
5117;83;713;4;Draconic words (2);;
5118;83;713;5;Bonus spells known;;
5119;83;713;6;_Power word_ spells;;
5120;83;713;7;Draconic words (3);;
5121;83;713;8;Voice in silence;;
5122;83;713;9;_Power word_ spells;;
5123;83;713;10;Draconic words (4);;
5124;83;714;1;Ability increase (+2 Cha);;
5125;83;714;1;natural armor;;
5126;83;714;2;Combat technique;;
5127;83;714;2;draconic resistance;;
5128;83;714;3;Ability increase (+2 Con);;
5129;83;714;3;ignore spell failure;;
5130;83;714;4;Claws;;
5131;83;714;4;combat technique;;
5132;83;714;5;Ability increase (+2 Str);;
5133;83;714;5;draconic creature template;;
5134;83;715;1;Draconic Breath (2d6);;
5135;83;715;2;Draconic feat;;
5136;83;715;4;Draconic feat;;
5137;83;715;6;Draconic Breath (2d8);;
5138;83;715;8;Draconic feat;;
5139;83;715;10;Draconic Breath (3d6);;
5140;83;716;1;Aspect of peace;;
5141;83;716;2;Bonus domain;;
5142;83;716;3;Aspect of refuge;;
5143;83;716;5;_Aspect of exclusion_ 1/day;;
5144;83;716;6;Aspect of healing;;
5145;83;716;8;_Aspect of exclution_ 2/day;;
5146;83;716;9;Aspect of safety 1/day;;
5147;83;716;10;_Sphere of Concordance_;;
5336;84;741;1;Companion familiar;;
5337;84;741;1;ignore arcane spell failure;;
5338;84;741;1;wild shape;;
5339;84;741;4;_Channel animal_ 2/day;;
5340;84;741;6;_Channel plant_ 1/day;;
5341;84;741;8;_Channel animal_ 4/day;;
5342;84;741;10;_Channel plant_ 2/day;;
5344;84;742;1;bonus feat;;
5343;84;742;1;Corellon's blessing;;
5345;84;742;2;Elegant strike;;
5346;84;742;3;Superior defense +1;;
5347;84;742;4;Bonus feat;;
5348;84;742;5;Unimpeded movement;;
5349;84;742;6;Superior defense +2;;
5350;84;742;7;Bonus feat;;
5351;84;742;8;Corellon's wrath;;
5352;84;742;9;Superior defense +3;;
5353;84;742;10;Bonus feat;;
5354;84;743;1;_Curse of the fatespurned_;;
5355;84;743;1;subtle magic;;
5357;84;743;4;desperate recall 1/day;;
5356;84;743;4;Lucky magic;;
5358;84;743;7;_Curse of the black cloud_ 1/day;;
5359;84;743;7;desperate call 2/day;;
5360;84;743;8;_;;
5361;84;743;10;_Curse of the black cloud_ 2/day;;
5362;84;743;10;desperate recall 3/day;;
5363;84;743;10;fate's proof 3/day;;
5364;84;744;1;_Word of friendship_;;
5365;84;744;1;gift of the elves;;
5367;84;744;2;elfwise;;
5366;84;744;2;Low-light vision;;
5369;84;744;3;Arvandor's grace;;
5368;84;744;3;Star blessing;;
5371;84;745;1;divine spellpool I;;
5370;84;745;1;Skypledge;;
5372;84;745;2;_Beckon breeze_;;
5373;84;745;3;_Instant supplication_;;
5374;84;745;4;Divine spellpool II;;
5375;84;745;5;_Beckon winds_;;
5376;84;745;6;Servant supplication;;
5377;84;745;7;Divine spellpool III;;
5378;84;745;8;_Beckon gale_;;
5379;84;745;9;Assumptive supplication;;
5380;84;745;10;Cyclonic doom;;
5381;84;746;1;Foot talons;;
5382;84;746;2;Bonus aerial feat;;
5383;84;746;3;Fast flight (+10 ft.);;
5384;84;746;4;Bonus aerial feat;;
5385;84;746;5;Fast flight (+20 ft.);;
5386;84;746;6;Bonus aerial feat;;
5387;84;746;7;Improved foot talons;;
5388;84;746;8;Bonus aerial feat;;
5389;84;746;9;Fast flight (+40 ft.);;
5390;84;746;10;Bonus aerial feat;;
5391;84;747;1;Rapid Shot;;
5392;84;747;1;uncanny dodge;;
5393;84;747;2;Sneak attack +1d6;;
5394;84;747;3;Defensive throw;;
5395;84;747;3;improved catch;;
5396;84;747;4;Close defense;;
5397;84;747;5;Sneak attack +2d6;;
5398;84;747;6;Fast movement;;
5399;84;747;6;poison use;;
5400;84;747;7;Vengeful strike 1/day;;
5402;84;747;8;sneak attack +3d6;;
5401;84;747;8;Superior catch;;
5403;84;747;9;Improved uncanny dodge;;
5404;84;747;9;ranged flank;;
5405;84;747;10;Vengeful strike 3/day;;
5406;84;748;1;Fast movement;;
5407;84;748;1;trackless step;;
5408;84;748;2;Primal scream;;
5409;84;748;2;scent;;
5410;84;748;3;_Endure elements_;;
5411;84;748;4;Primal scream (enemies shaken);;
5412;84;748;5;Hide in plain sight;;
5413;84;748;6;Primal scream (pounce);;
5414;84;748;7;Unfettered stride;;
5415;84;748;8;Primal scream (enemies cower);;
5416;84;748;9;Feyheart;;
5417;84;748;10;Primal scream (fast healing);;
5418;85;749;1;Ashworm mount;;
5419;85;749;1;saddle bonus;;
5420;85;749;2;Bonus feat;;
5421;85;749;3;Heightened sting;;
5422;85;749;4;Relentless shield;;
5423;85;749;5;Stamp into the sand;;
5424;85;749;6;Sand rider;;
5425;85;749;7;Full mounted attack;;
5426;85;749;8;Spirited worm;;
5427;85;749;9;Bonus feat;;
5428;85;749;10;Earth rider;;
5430;85;750;1;heat endurance;;
5429;85;750;1;Locate potable water;;
5431;85;750;2;_Release the water within_ 1/day;;
5432;85;750;3;Burrow 5ft. (earth);;
5433;85;750;4;_Release the water within_ 2/day;;
5434;85;750;5;-;;
5435;85;750;6;_Summon elemental_;;
5436;85;750;7;_Release the water within_ 3/day;;
5437;85;750;8;_Summon elder elemental_;;
5438;85;750;9;Elemental jaunt;;
5439;85;750;10;Elemental portal  _Release the water within_ 4/day;;
5442;85;751;1;_sand shape_;;
5440;85;751;1;Desert insight;;
5441;85;751;1;dust magic;;
5443;85;751;2;_Sandform_;;
5444;85;751;3;Sand stride;;
5445;85;751;4;_Improved sand shape_;;
5446;85;751;5;Improved dust magic 3/day;;
5447;85;751;6;-;;
5448;85;751;7;Desert slumper;;
5449;85;751;7;improved dust magic 4/day;;
5450;85;751;8;-;;
5451;85;751;9;Greater dust magic 5/day;;
5452;85;751;10;Desert shroud;;
5453;85;752;1;Buoyancy;;
5454;85;752;1;river mastery;;
5455;85;752;2;River's vigor 1/day;;
5456;85;752;3;_River walk_;;
5457;85;752;3;the river's life is mine;;
5458;85;752;4;Smite evil 1/day;;
5459;85;752;5;_Divine power_ 1/day;;
5460;85;752;6;_Control water_;;
5461;85;752;6;river's vigor 2/day;;
5462;85;752;7;_Restoring immersion_;;
5463;85;752;8;Smite evil 2/day;;
5464;85;752;9;_Divert river_;;
5465;85;752;10;_Divine power_ 1/day;;
5466;85;753;1;Scorpion's instincts;;
5467;85;753;2;Sneak attack +1d6;;
5468;85;753;3;Scorpion form;;
5469;85;753;4;Sneak attack +2d6;;
5470;85;753;5;Envenom blade;;
5471;85;753;5;immunity to scorpion venom;;
5472;85;753;6;Sneak attack +3d6;;
5473;85;753;7;Scorpion's Sence;;
5474;85;753;8;Sneak attack +4d6;;
5475;85;753;9;Tail of the scorpion;;
5476;85;753;10;Sneak attack +5d6;;
5477;85;754;1;Desiccating touch 1d6;;
5478;85;754;1;Improved Heat Endurance;;
5479;85;754;2;The wasting;;
5480;85;754;3;Desiccating touch 2d6;;
5481;85;754;3;local drought;;
5482;85;754;4;Withered toughness;;
5484;85;754;5;_pillar of salt_;;
5483;85;754;5;Desiccating touch 3d6;;
5485;85;754;6;Create sand golem;;
5486;85;754;7;Desiccating touch 4d6;;
5487;85;754;8;Create salt mummy;;
5488;85;754;9;Desiccating touch 5d6;;
5489;85;754;9;greater drought;;
5490;85;754;10;Dry lich;;
6076;87;826;1;blessed soul;;
6075;87;826;1;Lay on hands;;
6077;87;826;2;Buoyant armor;;
6078;87;826;3;Pearl's blessing;;
6079;87;826;4;Pearl blade;;
6080;87;826;5;Water's blessing;;
6081;87;827;1;Greater Captain;;
6082;87;827;2;Leadership +2;;
6083;87;827;2;weather gauge;;
6084;87;827;3;Luck of the wind 1/day;;
6085;87;827;3;uncanny navigation;;
6086;87;827;4;Leadership +4;;
6087;87;827;4;wind at your back;;
6088;87;827;5;Accelerated firing;;
6089;87;827;5;steady stance;;
6090;87;827;6;Leadership +6;;
6091;87;827;6;rake;;
6093;87;827;7;legendary helm;;
6092;87;827;7;Luck of the wind 2/day;;
6094;87;827;8;Leadership +8;;
6095;87;827;8;misdirect;;
6096;87;827;9;Splice the main brace;;
6098;87;827;10;fleet admiral;;
6097;87;827;10;Leadership +10;;
6099;87;828;1;Hunter's insight;;
6100;87;828;1;trophy +2;;
6101;87;828;2;Fell the leviathan +1d6;;
6102;87;828;3;Clever Wrestling;;
6103;87;828;4;Fell the leviathan +2d6;;
6104;87;828;5;Immunity to fear;;
6105;87;828;5;trophy +4;;
6106;87;829;1;Improved Feint;;
6107;87;829;2;Sneak attack +1d6;;
6108;87;829;3;Corsair's feint (once per 2d4 rounds;;
6109;87;829;4;Sailor's step +2;;
6110;87;829;5;Scourge of the seas;;
6111;87;829;6;Sneak attack +2d6;;
6112;87;829;7;Corsair's feint (once per 1d4 rounds;;
6113;87;829;8;Sailor's step +4;;
6114;87;829;9;Frightening lunge;;
6115;87;829;10;Sneak attack +3d6;;
6116;87;830;1;_Curse of the sea witch_ 1/day;;
6117;87;830;2;Call maelstrom;;
6118;87;830;3;_Curse of the sea witch_ 2/day;;
6119;87;830;4;_Briny deep summoning_ 1/day;;
6120;87;830;5;_Curse of the albatross_ 1/day;;
6121;87;830;6;Call major maelstrom;;
6122;87;830;7;_Curse of the albatross_ 2/day;;
6123;87;830;8;_Briny deep summoning_ 2/day;;
6124;87;830;9;Call greater maelstrom;;
6125;87;830;10;_Call phantom ship_;;
6126;87;831;1;Storm spell power;;
6127;87;831;1;thunderclap;;
6128;87;831;2;Resistance to electricity 10;;
6129;87;831;3;_Shield of winds_ 1/day;;
6130;87;831;4;Eye of the storm;;
6131;87;831;5;Thunderbolts;;
6132;87;831;6;_Shield of winds_ 2/day;;
6133;87;831;7;Resistance to sonic 10;;
6134;87;831;8;_Call storm_;;
6135;87;831;8;eye of the storm 30-ft. radius;;
6136;87;831;9;_Shield of winds_ 3/day;;
6137;87;831;10;Lord of the storm;;
6138;87;832;1;Masterful swimmer;;
6139;87;832;1;mysteries of the sea;;
6140;87;832;2;Beast of the sea;;
6141;87;832;2;wave master 1/day;;
6143;87;832;3;_water breathing_;;
6142;87;832;3;Mastery of breath;;
6144;87;832;4;Wave master 2/day;;
6145;87;832;5;Current mastery;;
6146;87;832;6;Wave master 3/day;;
6147;87;832;7;Wave form;;
6148;87;832;8;Wave master 4/day;;
6149;87;832;9;Wave form (Huge);;
6150;87;832;10;_Call of the abyss_;;
6151;87;832;10;current mastery (20 ft.);;
6152;87;832;10;wave master 5/day;;
749;88;115;1;Furious counterstrike;;
750;88;115;1;steely resolve 5;;
751;88;115;2;Indomitable soul;;
752;88;115;3;Zealous surge;;
753;88;115;4;Steely resolve 10;;
754;88;115;6;Smite 1/day;;
755;88;115;8;Steely resolve 15;;
756;88;115;10;Die hard;;
757;88;115;12;Steely resolve 20;;
758;88;115;13;Mettle;;
759;88;115;16;Steely resolve 25;;
760;88;115;18;Smite 2/day;;
761;88;115;20;Steely resolve 30;;
762;88;116;2;AC Bonus;;
763;88;116;4;Discipline focus (insightful strike);;
764;88;116;5;Quick to act +2;;
765;88;116;6;=.;;
766;88;116;7;Sense magic;;
767;88;116;8;Discipline focus (defensive stance;;
768;88;116;9;Evasion;;
769;88;116;10;Quick to act +3;;
770;88;116;11;=.;;
771;88;116;12;Discipline focus (insightful strike);;
772;88;116;13;=.;;
773;88;116;14;=.;;
774;88;116;15;Quick to act +4;;
775;88;116;16;Discipline focus (defensive stance);;
776;88;116;17;Improved evasion;;
777;88;116;18;=.;;
778;88;116;19;=.;;
779;88;116;20;Dual boost 3/day;;
780;88;116;20;quick to act +5;;
781;88;117;1;Battle clarity (Reflex saves);;
782;88;117;1;weapon aptitude;;
783;88;117;2;Uncanny dodge;;
784;88;117;3;Battle ardor (critical confirmation;;
785;88;117;5;Bonus feat;;
786;88;117;6;Improved uncanny dodge;;
787;88;117;7;Battle cunning (damage);;
788;88;117;9;Bonus feat;;
789;88;117;11;Battle skill (opposed checks);;
790;88;117;13;Bonus Feat;;
791;88;117;15;Battle mastery (attacks of opportunity);;
792;88;117;17;Bonus feat;;
793;88;117;20;Stance mastery;;
6341;88;866;1;claws of the beast;;
6340;88;866;1;Shifting 1/day;;
6342;88;866;2;Superior two-weapon fighting;;
6343;88;866;2;tiger claw synergy (stance);;
6345;88;866;3;low-light vision;;
6344;88;866;3;Pouncing strike;;
6346;88;866;3;shifting 2/day;;
6347;88;866;4;Tiger claw synergy (strike);;
6348;88;866;5;Rending claws;;
6349;88;866;5;scent;;
6350;88;866;5;shifting 3/day;;
6351;88;867;1;Returning attacks;;
6352;88;867;1;Throw anything;;
6353;88;867;1;weapon aptitude;;
6354;88;867;2;Martial throw;;
6355;88;867;2;thunderous throw;;
6356;88;867;3;Bonus fighter feat;;
6357;88;867;4;Lightning ricochet;;
6358;88;867;5;Blood wind ricochet;;
6359;88;867;6;Bonus fighter feat;;
6360;88;867;7;Eye of the storm;;
6361;88;867;8;Blood rain;;
6362;88;867;9;Bonus fighter feat;;
6363;88;867;10;Blade storm;;
6365;88;868;1;_passwall_;;
6364;88;868;1;Mountain fortress stance;;
6366;88;868;2;Crashing mountain juggernaut;;
6367;88;868;3;Indomitable redoubt;;
6369;88;868;4;dragon's tooth;;
6368;88;868;4;Stone curse;;
6370;88;868;5;Awaken the stone dragon;;
6371;88;869;1;Blade guide;;
6372;88;869;1;eternal training 1/day;;
6373;88;869;2;Guided strike;;
6374;88;869;3;Armored uncanny dodge;;
6375;88;869;3;eternal training 2/day;;
6376;88;869;4;Eternal knowledge;;
6377;88;869;5;Eternal training 3/day;;
6378;88;869;6;Defensive insight;;
6379;88;869;7;Eternal training 4/day;;
6380;88;869;8;Tactical insight;;
6381;88;869;9;Eternal training 5/day;;
6382;88;869;10;Island in time;;
6383;88;870;1;Arcane wrath;;
6384;88;870;1;rite of waking;;
6385;88;870;2;Mystic phoenix stance;;
6386;88;870;4;Empower strike;;
6387;88;870;6;Firebird stance;;
6388;88;870;6;Jade Phoenix master;;
6389;88;870;8;Quickening Strike;;
6390;88;870;10;_Emerald immolation_;;
6391;88;871;2;Dual stance;;
6392;88;871;3;Perfect form;;
6393;88;871;4;Counter stance;;
6394;88;871;5;Mastery of nine;;
6395;88;872;2;Divine recovery;;
6396;88;872;5;Armored stealth;;
6397;88;872;7;Divine impetus;;
6398;88;872;9;Divine fury;;
6399;88;873;1;Monk abilities;;
6400;88;873;1;touch of the Shadow Sun;;
6401;88;873;2;Flame of the Shadow Sun;;
6402;88;873;4;Light within darkness;;
6403;88;873;5;Darkness within light;;
6404;88;873;7;Void of the Shadow Sun;;
6405;88;873;8;Child of shadow and light;;
6406;88;873;10;Balance of light and dark;;
701;89;112;1;Soul binding (1 vestige);;
702;89;112;2;Bonus feat;;
703;89;112;3;Pact augmentation (2 abilities);;
704;89;112;4;Soul guardian (slippery mind);;
705;89;112;5;Bonus feat;;
706;89;112;6;Soul binding (3 vestiges);;
707;89;112;7;Pact augmentation (4 abilities);;
708;89;112;8;Pact augmentation (5 abilities);;
709;89;112;8;soul binding (4 vestiges);;
711;89;113;1;apprentice mysteries;;
710;89;113;1;Fundamentals of shadow;;
712;89;113;2;"Bonus feat; see text";;
713;89;113;3;Umbral Sight (darkvision 30ft);;
714;89;113;4;Bonus fundamental;;
715;89;113;5;Sustaining Shadow (eat 1 meal/week);;
716;89;113;6;-;;
717;89;113;7;Apprentice mysteries(spell-like);;
718;89;113;7;initiate mysteries;;
719;89;113;8;Bonus Fundamental;;
720;89;113;9;-;;
721;89;113;10;Sustaining Shadow(sleep 1 hour/day;;
722;89;113;11;Umbral Sight(see in darkness 60ft;;
723;89;113;12;Bonus Fundamental;;
724;89;113;13;Apprentice mysteries(supernatural);;
725;89;113;13;initiate mysteries(spell-like);;
726;89;113;13;master mysteries;;
727;89;113;14;Unlimited use of fundamentals;;
728;89;113;15;Sustaining Shadow(immune to poison/disease);;
729;89;113;16;Bonus fundamental;;
730;89;113;17;-;;
731;89;113;18;-;;
732;89;113;19;-;;
733;89;113;20;Bonus fundamental;;
735;89;113;20;eat;;
736;89;113;20;or sleep);;
734;89;113;20;sustaining shadow(no need to breathe;;
737;89;114;1;Known personal truename;;
738;89;114;2;Knowledge focus;;
739;89;114;6;Truename Research;;
740;89;114;7;Knowledge focus;;
741;89;114;8;Bonus recitation feat;;
742;89;114;9;See the named 1/day;;
743;89;114;10;Knowledge focus;;
744;89;114;13;Sending;;
745;89;114;14;Knowledge focus;;
746;89;114;15;Bonus recitation feat;;
747;89;114;17;Speak unto the masses;;
748;89;114;20;Say my name and I am there;;
6183;89;851;1;Soul binding +1;;
6184;89;851;2;Exploit vestige;;
6185;89;851;2;soul binding +2;;
6186;89;851;3;Soul binding +3;;
6187;89;851;3;vestigial awareness;;
6188;89;851;4;Soul binding +4;;
6189;89;851;5;Soul binding +5;;
6190;89;851;5;vestige metamagic (1/day);;
6191;89;851;6;Soul binding +6;;
6192;89;851;7;Soul binding +7;;
6193;89;851;7;vestige metamagic (2/day);;
6194;89;851;8;Soul binding +8;;
6195;89;851;9;Soul binding +9;;
6196;89;851;9;vestige metamagic (3/day);;
6197;89;851;10;Soul binding +10;;
6198;89;851;10;vestige casting;;
6199;89;852;1;Aligned strike;;
6200;89;852;1;patron vestige;;
6201;89;852;1;soul binding +1;;
6202;89;852;2;Soul binding +2;;
6203;89;852;2;vestige's protection;;
6204;89;852;3;Soul binding +3;;
6205;89;852;3;vestige's protection aura;;
6206;89;852;4;Soul binding +4;;
6207;89;852;4;vestige's power;;
6208;89;852;5;Apotheosis;;
6209;89;852;5;soul binding +5;;
6210;89;852;5;vestige's surge;;
6211;89;853;1;Favored of Dantalion;;
6212;89;853;1;scholarship of Dantalion;;
6213;89;853;1;soul binding +1;;
6214;89;853;2;Improved read thoughts;;
6215;89;853;2;soul binding +2;;
6216;89;853;2;swift awe of Dantalion;;
6217;89;853;3;Overwhelming thoughts;;
6218;89;853;3;soul binding +3;;
6219;89;853;4;Dantalion's glare;;
6220;89;853;4;improved thought travel;;
6221;89;853;4;soul binding +4;;
6222;89;853;5;Read multiple thoughts;;
6223;89;853;5;soul binding +5;;
6224;89;854;1;Eternal bondage;;
6225;89;854;1;Tenebrous's rebuke;;
6226;89;854;2;Soul binding +1;;
6227;89;854;2;visage of the dead;;
6228;89;854;3;Destroy/empower undead;;
6229;89;854;3;soul binding +2;;
6230;89;854;4;Soul binding +3;;
6231;89;854;4;umbral body;;
6232;89;854;5;Blast of the void;;
6233;89;854;5;soul binding +4;;
6234;89;855;1;Smite spirit sharer;;
6235;89;855;2;Mettle;;
6236;89;855;3;Locate possession;;
6237;89;855;4;Slippery mind;;
6238;89;855;5;Momentary disjunction;;
6239;89;856;1;Cloak of shadows;;
6240;89;856;1;cold resistance 5;;
6241;89;856;2;Sustaining shadow (eat 1 meal/week);;
6242;89;856;3;Dancing shadows 1/day;;
6243;89;856;4;Cloak of shadows (blur 1/day);;
6244;89;856;4;sustaining shadow (sleep 1 hour/day);;
6245;89;856;5;Cold resistance 10;;
6246;89;856;6;Cloak of shadows (blur 3/day);;
6247;89;856;6;sustaining shadow (immune to poison/disease);;
6248;89;856;7;Dancing shadows 2/day;;
6249;89;856;8;Cloak of shadows (blur continuous);;
6251;89;856;8;eat;;
6252;89;856;8;or sleep);;
